,Label,Time,Yaw,Pitch,Roll,Heading,Ax,Ay,Az,gx,gy,gz,mx,my
990,Frontcrawl,444024.0,-79.43,-8.21,38.43,-72.37,0.27,0.92,0.75,-0.01,0.02,0.02,0.01,0.03
991,Frontcrawl,444034.0,-79.16,-8.39,38.44,-72.54,0.31,0.96,0.72,-0.02,0.02,0.02,0.01,0.03
992,Frontcrawl,444044.0,-78.84,-8.63,38.32,-72.79,0.32,0.97,0.7,-0.03,0.01,0.03,0.01,0.03
993,Frontcrawl,444054.0,-78.48,-8.85,38.05,-74.46,0.31,0.95,0.7,-0.05,0.02,0.04,0.01,0.03
994,Frontcrawl,444064.0,-78.06,-8.98,37.55,-74.63,0.26,0.89,0.71,-0.07,0.02,0.04,0.01,0.03
995,Frontcrawl,444074.0,-77.65,-8.95,36.84,-74.67,0.21,0.81,0.69,-0.09,0.03,0.03,0.01,0.03
996,Frontcrawl,444084.0,-77.34,-8.79,35.98,-74.6,0.19,0.8,0.65,-0.11,0.04,0.01,0.01,0.03
997,Frontcrawl,444094.0,-77.12,-8.6,35.0,-74.52,0.24,0.81,0.67,-0.12,0.04,0.0,0.01,0.03
998,Frontcrawl,444104.0,-76.96,-8.42,33.94,-75.55,0.27,0.74,0.67,-0.13,0.04,-0.0,0.01,0.04
999,Frontcrawl,444114.0,-76.84,-8.19,32.83,-75.43,0.25,0.65,0.64,-0.13,0.04,-0.01,0.01,0.04
1000,Frontcrawl,444124.0,-76.73,-7.96,31.67,-75.33,0.23,0.56,0.68,-0.13,0.04,-0.01,0.01,0.04
1001,Frontcrawl,444134.0,-76.6,-7.76,30.48,-75.24,0.25,0.54,0.72,-0.13,0.04,-0.01,0.01,0.04
1002,Frontcrawl,444144.0,-76.43,-7.5,29.29,-75.12,0.27,0.53,0.73,-0.13,0.05,-0.01,0.01,0.04
1003,Frontcrawl,444154.0,-76.33,-7.22,28.09,-72.69,0.29,0.49,0.72,-0.13,0.05,-0.02,0.02,0.06
1004,Frontcrawl,444164.0,-76.41,-6.97,27.02,-72.61,0.33,0.54,0.68,-0.13,0.04,-0.03,0.02,0.06
1005,Frontcrawl,444174.0,-76.61,-6.54,25.32,-72.47,0.06,0.2,0.77,-0.13,0.02,-0.04,0.02,0.06
1006,Frontcrawl,444184.0,-76.65,-6.16,23.58,-72.37,0.02,0.13,0.82,-0.13,0.02,-0.02,0.02,0.06
1007,Frontcrawl,444194.0,-76.7,-5.8,21.9,-72.28,0.01,0.1,0.81,-0.13,0.02,-0.02,0.02,0.06
1008,Frontcrawl,444204.0,-76.84,-5.26,20.45,-75.37,-0.08,0.11,0.81,-0.11,0.02,-0.03,0.02,0.07
1009,Frontcrawl,444214.0,-76.97,-4.72,19.16,-75.15,-0.14,0.07,0.82,-0.1,0.02,-0.02,0.02,0.07
1010,Frontcrawl,444224.0,-77.06,-4.33,17.87,-75.02,-0.07,0.04,0.9,-0.09,0.01,-0.02,0.02,0.07
1011,Frontcrawl,444234.0,-77.1,-4.13,16.54,-75.0,0.03,0.04,0.9,-0.09,0.01,-0.01,0.02,0.07
1012,Frontcrawl,444244.0,-77.07,-3.92,15.23,-74.97,0.04,0.1,0.89,-0.09,0.01,-0.01,0.02,0.07
1013,Frontcrawl,444254.0,-77.04,-3.65,14.04,-77.83,0.04,0.15,0.91,-0.09,0.02,-0.0,0.02,0.09
1014,Frontcrawl,444264.0,-76.95,-3.55,12.82,-77.83,0.09,0.14,0.9,-0.1,0.02,0.01,0.02,0.09
1015,Frontcrawl,444274.0,-76.78,-3.37,11.53,-77.8,0.07,0.11,0.92,-0.1,0.02,0.01,0.02,0.09
1016,Frontcrawl,444284.0,-76.58,-3.04,10.22,-77.7,0.02,0.11,0.96,-0.11,0.03,0.02,0.02,0.09
1017,Frontcrawl,444294.0,-76.39,-2.75,8.84,-77.64,0.02,0.04,0.95,-0.11,0.02,0.02,0.02,0.09
1018,Frontcrawl,444304.0,-76.22,-2.55,7.39,-78.85,0.03,-0.01,0.92,-0.11,0.02,0.02,0.02,0.1
1019,Frontcrawl,444314.0,-76.04,-2.54,5.91,-78.89,0.07,-0.02,0.91,-0.12,0.01,0.02,0.02,0.1
1020,Frontcrawl,444324.0,-75.85,-2.63,4.4,-78.95,0.12,-0.05,0.88,-0.12,0.01,0.02,0.02,0.1
1021,Frontcrawl,444334.0,-75.65,-2.73,2.86,-79.0,0.16,-0.07,0.88,-0.13,0.01,0.02,0.02,0.1
1022,Frontcrawl,444344.0,-75.48,-2.73,1.32,-79.01,0.18,-0.09,0.9,-0.13,0.02,0.02,0.02,0.1
1023,Frontcrawl,444354.0,-75.37,-2.53,-0.22,-80.55,0.12,-0.11,0.94,-0.13,0.03,0.02,0.02,0.11
1024,Frontcrawl,444364.0,-75.28,-2.18,-1.71,-80.46,0.05,-0.12,0.97,-0.13,0.03,0.02,0.02,0.11
1025,Frontcrawl,444374.0,-75.21,-1.86,-3.23,-80.39,0.01,-0.17,0.95,-0.13,0.03,0.01,0.02,0.11
1026,Frontcrawl,444384.0,-75.17,-1.55,-4.78,-80.34,-0.02,-0.22,0.91,-0.13,0.02,0.01,0.02,0.11
1027,Frontcrawl,444394.0,-75.17,-1.23,-6.25,-80.28,-0.05,-0.24,0.89,-0.12,0.02,0.01,0.02,0.11
1028,Frontcrawl,444404.0,-75.22,-0.88,-7.59,-78.42,-0.09,-0.21,0.93,-0.11,0.01,0.0,0.03,0.12
1029,Frontcrawl,444414.0,-75.3,-0.63,-8.9,-78.41,-0.05,-0.22,0.94,-0.11,0.01,-0.0,0.03,0.12
1030,Frontcrawl,444424.0,-75.4,-0.45,-10.25,-78.42,-0.04,-0.26,0.94,-0.12,0.01,-0.0,0.03,0.12
1031,Frontcrawl,444434.0,-75.5,-0.27,-11.56,-78.43,-0.04,-0.28,1.03,-0.11,0.01,-0.0,0.03,0.12
1032,Frontcrawl,444444.0,-75.57,-0.17,-12.86,-78.45,-0.04,-0.29,1.02,-0.12,0.0,-0.0,0.03,0.12
1033,Frontcrawl,444454.0,-75.56,-0.26,-14.14,-78.23,0.01,-0.31,1.02,-0.11,-0.01,0.0,0.03,0.13
1034,Frontcrawl,444464.0,-75.5,-0.36,-15.46,-78.29,0.0,-0.33,1.01,-0.12,-0.01,0.01,0.03,0.13
1035,Frontcrawl,444474.0,-75.45,-0.4,-16.79,-78.33,-0.02,-0.33,0.89,-0.12,-0.01,0.01,0.03,0.13
1036,Frontcrawl,444484.0,-75.44,-0.51,-17.96,-78.37,0.01,-0.3,0.86,-0.11,-0.01,0.0,0.03,0.13
1037,Frontcrawl,444494.0,-75.51,-0.61,-19.01,-81.61,0.0,-0.28,0.85,-0.1,-0.01,-0.0,0.02,0.14
1038,Frontcrawl,444504.0,-75.58,-0.76,-19.91,-81.65,0.02,-0.26,0.82,-0.1,-0.01,0.0,0.02,0.14
1039,Frontcrawl,444514.0,-75.6,-0.93,-20.81,-81.68,0.04,-0.31,0.79,-0.09,-0.01,0.0,0.02,0.14
1040,Frontcrawl,444524.0,-75.6,-1.14,-21.73,-81.72,0.06,-0.36,0.76,-0.08,-0.01,0.0,0.02,0.14
1041,Frontcrawl,444534.0,-75.57,-1.17,-22.57,-81.72,-0.03,-0.42,0.76,-0.07,-0.02,0.0,0.02,0.14
1042,Frontcrawl,444544.0,-75.5,-1.17,-23.31,-82.31,-0.08,-0.5,0.81,-0.05,-0.02,0.01,0.02,0.14
1043,Frontcrawl,444554.0,-75.43,-1.17,-23.94,-82.31,-0.08,-0.55,0.89,-0.04,-0.02,0.01,0.02,0.14
1044,Frontcrawl,444564.0,-75.35,-1.18,-24.5,-82.31,-0.06,-0.54,0.91,-0.04,-0.02,0.01,0.02,0.14
1045,Frontcrawl,444574.0,-75.3,-1.12,-25.07,-82.3,-0.05,-0.52,0.91,-0.04,-0.01,0.01,0.02,0.14
1046,Frontcrawl,444584.0,-75.17,-0.99,-25.83,-82.28,-0.07,-0.5,0.83,-0.06,-0.01,0.02,0.02,0.14
1047,Frontcrawl,444594.0,-74.95,-1.01,-26.7,-82.92,-0.03,-0.54,0.83,-0.07,-0.02,0.02,0.02,0.14
1048,Frontcrawl,444604.0,-74.66,-1.01,-27.55,-82.92,-0.07,-0.54,0.79,-0.07,-0.03,0.03,0.02,0.14
1049,Frontcrawl,444614.0,-74.39,-0.9,-28.27,-82.9,-0.11,-0.65,0.83,-0.05,-0.02,0.03,0.02,0.14
1050,Frontcrawl,444624.0,-74.23,-0.69,-28.88,-82.88,-0.13,-0.74,0.87,-0.04,-0.01,0.02,0.02,0.14
1051,Frontcrawl,444634.0,-74.19,-0.49,-29.44,-82.86,-0.11,-0.73,0.85,-0.03,0.0,0.01,0.02,0.14
1052,Frontcrawl,444644.0,-74.22,-0.38,-29.92,-82.15,-0.05,-0.61,0.85,-0.03,-0.0,0.01,0.02,0.15
1053,Frontcrawl,444654.0,-74.33,-0.33,-30.28,-82.15,-0.0,-0.54,0.87,-0.03,0.0,0.0,0.02,0.15
1054,Frontcrawl,444664.0,-74.48,-0.37,-30.34,-82.15,0.03,-0.38,0.93,-0.03,0.0,-0.0,0.02,0.15
1055,Frontcrawl,444674.0,-74.6,-0.51,-30.43,-82.16,0.13,-0.3,0.92,-0.04,0.01,0.0,0.02,0.15
1056,Frontcrawl,444684.0,-74.74,-0.65,-30.66,-82.17,0.14,-0.31,0.85,-0.05,0.01,0.0,0.02,0.15
1057,Frontcrawl,444694.0,-74.94,-0.72,-30.95,-82.85,0.1,-0.38,0.9,-0.05,0.01,-0.0,0.02,0.15
1058,Frontcrawl,444704.0,-75.12,-0.62,-31.31,-82.84,-0.0,-0.47,0.92,-0.05,0.01,0.0,0.02,0.15
1059,Frontcrawl,444714.0,-75.2,-0.58,-31.76,-82.83,-0.03,-0.52,0.92,-0.05,-0.01,0.0,0.02,0.15
1060,Frontcrawl,444724.0,-75.22,-0.59,-32.38,-82.83,-0.04,-0.59,0.91,-0.06,-0.01,0.0,0.02,0.15
1061,Frontcrawl,444734.0,-75.23,-0.56,-33.15,-82.83,-0.05,-0.58,0.84,-0.07,-0.01,0.0,0.02,0.15
1062,Frontcrawl,444744.0,-75.28,-0.38,-34.01,-82.76,-0.09,-0.61,0.82,-0.08,-0.0,0.01,0.02,0.14
1063,Frontcrawl,444754.0,-75.37,0.0,-34.89,-82.74,-0.17,-0.62,0.78,-0.08,0.01,0.01,0.02,0.14
1064,Frontcrawl,444764.0,-75.53,0.41,-35.85,-82.72,-0.14,-0.65,0.72,-0.08,0.02,0.01,0.02,0.14
1065,Frontcrawl,444774.0,-75.76,0.82,-36.81,-82.72,-0.1,-0.72,0.73,-0.08,0.03,0.01,0.02,0.14
1066,Frontcrawl,444784.0,-76.06,1.18,-37.66,-82.72,-0.09,-0.72,0.81,-0.07,0.03,-0.0,0.02,0.14
1067,Frontcrawl,444794.0,-76.39,1.48,-38.45,-83.19,-0.1,-0.67,0.84,-0.08,0.03,-0.01,0.02,0.15
1068,Frontcrawl,444804.0,-76.76,1.74,-39.17,-83.21,-0.1,-0.6,0.83,-0.08,0.02,-0.01,0.02,0.15
1069,Frontcrawl,444814.0,-77.12,1.86,-39.93,-83.23,-0.04,-0.56,0.76,-0.09,0.02,-0.01,0.02,0.15
1070,Frontcrawl,444824.0,-77.45,1.88,-40.75,-83.26,0.01,-0.58,0.74,-0.09,0.02,-0.01,0.02,0.15
1071,Frontcrawl,444834.0,-77.7,1.92,-41.66,-83.28,-0.0,-0.67,0.72,-0.08,0.02,-0.01,0.02,0.15
1072,Frontcrawl,444844.0,-77.88,1.99,-42.54,-83.56,-0.02,-0.77,0.7,-0.07,0.01,-0.0,0.02,0.15
1073,Frontcrawl,444854.0,-78.01,2.15,-43.28,-83.58,-0.13,-0.85,0.72,-0.06,0.01,-0.0,0.02,0.15
1074,Frontcrawl,444864.0,-78.19,2.34,-43.94,-83.61,-0.14,-0.89,0.66,-0.05,0.01,-0.0,0.02,0.15
1075,Frontcrawl,444874.0,-78.39,2.51,-44.54,-83.64,-0.14,-0.9,0.67,-0.04,0.02,-0.0,0.02,0.15
1076,Frontcrawl,444884.0,-78.62,2.61,-45.1,-83.66,-0.12,-0.86,0.63,-0.04,0.01,-0.01,0.02,0.15
1077,Frontcrawl,444894.0,-78.92,2.67,-45.68,-84.56,-0.06,-0.86,0.64,-0.04,0.02,-0.01,0.02,0.15
1078,Frontcrawl,444904.0,-79.28,2.73,-46.28,-84.59,-0.05,-0.91,0.7,-0.04,0.03,-0.01,0.02,0.15
1079,Frontcrawl,444914.0,-79.7,2.82,-46.81,-84.61,-0.06,-0.99,0.77,-0.04,0.03,-0.02,0.02,0.15
1080,Frontcrawl,444924.0,-80.18,2.95,-47.16,-84.63,-0.09,-1.04,0.81,-0.02,0.04,-0.02,0.02,0.15
1081,Frontcrawl,444934.0,-80.69,3.13,-47.31,-84.65,-0.13,-1.07,0.86,-0.0,0.04,-0.02,0.02,0.15
1082,Frontcrawl,444944.0,-81.21,3.3,-47.22,-86.01,-0.13,-1.07,0.87,0.02,0.04,-0.02,0.01,0.15
1083,Frontcrawl,444954.0,-81.65,3.43,-46.91,-85.99,-0.19,-1.08,0.85,0.04,0.03,-0.02,0.01,0.15
1084,Frontcrawl,444964.0,-81.87,3.37,-46.43,-85.96,-0.14,-1.06,0.8,0.06,0.0,-0.02,0.01,0.15
1085,Frontcrawl,444974.0,-81.96,3.1,-45.97,-85.93,-0.03,-1.04,0.76,0.06,-0.01,-0.02,0.01,0.15
1086,Frontcrawl,444984.0,-82.09,2.85,-45.64,-85.92,-0.04,-1.03,0.74,0.05,-0.01,-0.02,0.01,0.15
1087,Frontcrawl,444994.0,-82.2,2.58,-45.47,-86.47,-0.05,-1.02,0.65,0.04,-0.01,-0.02,0.01,0.15
1088,Frontcrawl,445004.0,-82.25,2.27,-45.12,-86.45,-0.03,-0.97,0.65,0.06,-0.02,-0.02,0.01,0.15
1089,Frontcrawl,445014.0,-82.3,1.97,-44.45,-86.42,-0.02,-0.88,0.75,0.08,-0.02,-0.02,0.01,0.15
1090,Frontcrawl,445024.0,-82.37,1.72,-43.65,-86.39,-0.01,-0.89,0.81,0.09,-0.01,-0.02,0.01,0.15
1091,Frontcrawl,445034.0,-82.45,1.51,-42.86,-86.37,-0.0,-0.94,0.83,0.09,-0.01,-0.01,0.01,0.15
1092,Frontcrawl,445044.0,-82.58,1.35,-42.09,-86.92,0.01,-0.97,0.79,0.09,-0.0,-0.01,0.01,0.15
1093,Frontcrawl,445054.0,-82.7,1.24,-41.37,-86.91,0.03,-1.01,0.72,0.09,-0.0,-0.01,0.01,0.15
1094,Frontcrawl,445064.0,-82.72,1.17,-40.67,-86.89,0.01,-1.05,0.64,0.1,-0.0,-0.0,0.01,0.15
1095,Frontcrawl,445074.0,-82.67,1.04,-39.91,-86.88,0.02,-1.01,0.59,0.1,-0.01,-0.0,0.01,0.15
1096,Frontcrawl,445084.0,-82.57,0.85,-39.06,-86.87,0.06,-0.97,0.59,0.11,-0.02,0.0,0.01,0.15
1097,Frontcrawl,445094.0,-82.47,0.66,-38.12,-87.56,0.09,-0.91,0.59,0.12,-0.02,0.0,0.01,0.15
1098,Frontcrawl,445104.0,-82.37,0.46,-37.09,-87.55,0.13,-0.84,0.57,0.13,-0.02,0.01,0.01,0.15
1099,Frontcrawl,445114.0,-82.25,0.23,-36.01,-87.55,0.16,-0.81,0.54,0.13,-0.02,0.01,0.01,0.15
1100,Frontcrawl,445124.0,-82.13,-0.07,-34.93,-87.57,0.18,-0.79,0.51,0.14,-0.02,0.0,0.01,0.15
1101,Frontcrawl,445134.0,-81.99,-0.41,-33.85,-87.6,0.17,-0.74,0.48,0.14,-0.03,0.0,0.01,0.15
1102,Frontcrawl,445144.0,-81.85,-0.75,-32.69,-87.19,0.16,-0.68,0.51,0.14,-0.03,0.0,0.01,0.15
1103,Frontcrawl,445154.0,-81.72,-1.04,-31.5,-87.22,0.11,-0.59,0.51,0.15,-0.02,0.0,0.01,0.15
1104,Frontcrawl,445164.0,-81.64,-1.32,-30.17,-87.27,0.1,-0.4,0.56,0.14,-0.02,0.01,0.01,0.15
1105,Frontcrawl,445174.0,-81.6,-1.58,-28.51,-87.33,0.11,-0.22,0.66,0.13,-0.01,0.01,0.01,0.15
1106,Frontcrawl,445184.0,-81.58,-1.68,-26.78,-87.38,0.1,-0.07,0.76,0.13,-0.0,0.01,0.01,0.15
1107,Frontcrawl,445194.0,-81.61,-1.74,-25.05,-86.75,0.09,0.01,0.91,0.13,-0.0,0.0,0.01,0.14
1108,Frontcrawl,445204.0,-81.67,-1.78,-23.33,-86.79,0.04,-0.04,0.99,0.13,-0.0,-0.0,0.01,0.14
1109,Frontcrawl,445214.0,-81.73,-1.8,-21.67,-86.84,-0.02,-0.08,0.97,0.12,-0.01,-0.0,0.01,0.14
1110,Frontcrawl,445224.0,-81.76,-1.94,-20.08,-86.9,0.01,-0.12,0.89,0.12,-0.02,-0.0,0.01,0.14
1111,Frontcrawl,445234.0,-81.77,-2.28,-18.55,-87.0,0.08,-0.16,0.87,0.12,-0.03,-0.0,0.01,0.14
1112,Frontcrawl,445244.0,-81.82,-2.71,-17.02,-88.51,0.1,-0.17,0.89,0.13,-0.03,-0.0,0.01,0.14
1113,Frontcrawl,445254.0,-81.94,-3.18,-15.53,-88.66,0.14,-0.17,0.95,0.13,-0.03,-0.01,0.01,0.14
1114,Frontcrawl,445264.0,-82.13,-3.59,-14.05,-88.83,0.13,-0.12,0.92,0.12,-0.03,-0.01,0.01,0.14
1115,Frontcrawl,445274.0,-82.37,-3.9,-12.44,-89.0,0.11,-0.0,0.91,0.12,-0.02,-0.02,0.01,0.14
1116,Frontcrawl,445284.0,-82.6,-4.21,-10.82,-89.19,0.14,0.11,0.95,0.12,-0.02,-0.02,0.01,0.14
1117,Frontcrawl,445294.0,-82.76,-4.56,-9.28,-89.25,0.22,0.18,0.97,0.12,-0.02,-0.01,0.0,0.13
1118,Frontcrawl,445304.0,-82.88,-4.81,-7.66,-89.45,0.2,0.22,1.1,0.12,-0.01,-0.0,0.0,0.13
1119,Frontcrawl,445314.0,-82.98,-5.01,-6.01,-89.64,0.16,0.23,1.04,0.13,-0.01,-0.0,0.0,0.13
1120,Frontcrawl,445324.0,-83.07,-5.25,-4.44,-89.86,0.16,0.21,1.08,0.12,-0.02,-0.0,0.0,0.13
1121,Frontcrawl,445334.0,-83.18,-5.56,-3.04,-90.1,0.18,0.11,1.04,0.11,-0.02,-0.0,0.0,0.13
1122,Frontcrawl,445344.0,-83.31,-5.85,-1.75,-90.51,0.15,0.05,1.02,0.11,-0.02,-0.0,0.0,0.12
1123,Frontcrawl,445354.0,-83.43,-6.18,-0.58,-90.75,0.15,0.03,0.98,0.11,-0.03,-0.0,0.0,0.12
1124,Frontcrawl,445364.0,-83.5,-6.51,0.47,-90.99,0.16,0.05,0.98,0.1,-0.03,0.0,0.0,0.12
1125,Frontcrawl,445374.0,-83.53,-6.74,1.47,-91.21,0.15,0.07,1.0,0.09,-0.02,0.01,0.0,0.12
1126,Frontcrawl,445384.0,-83.54,-6.94,2.44,-91.42,0.12,0.12,1.02,0.08,-0.02,0.01,0.0,0.12
1127,Frontcrawl,445394.0,-83.59,-7.2,3.35,-92.7,0.15,0.16,1.05,0.08,-0.03,0.01,-0.0,0.11
1128,Frontcrawl,445404.0,-83.68,-7.43,4.18,-92.9,0.17,0.24,1.12,0.06,-0.02,0.01,-0.0,0.11
1129,Frontcrawl,445414.0,-83.83,-7.66,4.91,-93.1,0.19,0.31,1.09,0.05,-0.02,-0.0,-0.0,0.11
1130,Frontcrawl,445424.0,-84.02,-7.9,5.6,-93.29,0.2,0.34,1.03,0.04,-0.02,-0.0,-0.0,0.11
1131,Frontcrawl,445434.0,-84.27,-8.08,6.36,-93.49,0.19,0.33,0.94,0.05,-0.02,-0.01,-0.0,0.11
1132,Frontcrawl,445444.0,-84.56,-8.3,7.19,-93.82,0.2,0.24,0.9,0.06,-0.02,-0.01,-0.0,0.1
1133,Frontcrawl,445454.0,-84.89,-8.59,7.99,-94.06,0.23,0.14,0.95,0.07,-0.02,-0.02,-0.0,0.1
1134,Frontcrawl,445464.0,-85.2,-8.8,8.72,-94.28,0.19,0.07,0.99,0.08,-0.02,-0.02,-0.0,0.1
1135,Frontcrawl,445474.0,-85.51,-8.87,9.42,-94.43,0.17,0.03,0.95,0.09,-0.01,-0.02,-0.0,0.1
1136,Frontcrawl,445484.0,-85.84,-8.84,10.09,-97.43,0.16,0.03,0.94,0.09,-0.0,-0.02,-0.01,0.1
1137,Frontcrawl,445494.0,-86.09,-8.76,10.82,-97.55,0.14,0.12,0.91,0.08,0.0,-0.01,-0.01,0.1
1138,Frontcrawl,445504.0,-86.28,-8.65,11.53,-97.65,0.11,0.18,0.92,0.07,-0.0,-0.0,-0.01,0.1
1139,Frontcrawl,445514.0,-86.46,-8.66,12.24,-97.8,0.12,0.26,0.88,0.06,-0.01,-0.0,-0.01,0.1
1140,Frontcrawl,445524.0,-86.7,-8.66,12.97,-97.96,0.11,0.33,0.9,0.05,-0.01,-0.01,-0.01,0.1
1141,Frontcrawl,445534.0,-87.0,-8.59,13.75,-98.82,0.08,0.42,0.89,0.05,-0.01,-0.01,-0.01,0.09
1142,Frontcrawl,445544.0,-87.35,-8.39,14.57,-98.91,0.08,0.41,0.91,0.06,0.0,-0.02,-0.01,0.09
1143,Frontcrawl,445554.0,-87.75,-8.15,15.34,-98.97,0.05,0.33,0.89,0.06,0.0,-0.03,-0.01,0.09
1144,Frontcrawl,445564.0,-88.14,-7.93,16.03,-99.02,0.07,0.27,0.87,0.06,-0.0,-0.03,-0.01,0.09
1145,Frontcrawl,445574.0,-88.51,-7.79,16.7,-99.09,0.06,0.29,0.85,0.06,-0.01,-0.02,-0.01,0.09
1146,Frontcrawl,445584.0,-88.88,-7.78,17.37,-102.34,0.05,0.32,0.89,0.06,-0.02,-0.02,-0.01,0.08
1147,Frontcrawl,445594.0,-89.19,-7.62,18.09,-102.43,-0.0,0.37,0.75,0.05,-0.01,-0.02,-0.01,0.08
1148,Frontcrawl,445604.0,-89.17,-7.09,18.35,-102.22,-0.12,0.06,0.79,0.05,0.02,0.0,-0.01,0.08
1149,Frontcrawl,445614.0,-89.17,-6.86,19.08,-102.27,0.17,0.62,0.73,0.04,0.03,0.0,-0.01,0.08
1150,Frontcrawl,445624.0,-89.44,-6.61,19.76,-102.3,0.11,0.4,0.84,0.05,0.01,-0.02,-0.01,0.08
1151,Frontcrawl,445634.0,-89.63,-6.39,20.49,-98.96,0.16,0.44,0.86,0.06,0.02,-0.02,-0.01,0.06
1152,Frontcrawl,445644.0,-89.74,-6.19,21.08,-98.97,0.13,0.44,0.92,0.05,0.02,-0.01,-0.01,0.06
1153,Frontcrawl,445654.0,-89.88,-6.22,21.57,-99.08,0.14,0.34,0.88,0.05,-0.0,-0.0,-0.01,0.06
1154,Frontcrawl,445664.0,-89.99,-6.0,22.0,-99.04,-0.06,0.34,0.78,0.04,-0.01,-0.0,-0.01,0.06
1155,Frontcrawl,445674.0,-90.21,-5.83,22.58,-99.05,-0.08,0.31,0.83,0.06,-0.02,-0.01,-0.01,0.06
1156,Frontcrawl,445684.0,-90.52,-5.76,23.31,-102.51,0.05,0.3,0.81,0.08,-0.01,-0.02,-0.01,0.07
1157,Frontcrawl,445694.0,-90.75,-5.47,23.98,-102.51,-0.02,0.33,0.9,0.07,-0.0,-0.01,-0.01,0.07
1158,Frontcrawl,445704.0,-91.03,-5.38,24.56,-102.59,0.02,0.35,0.92,0.07,-0.01,-0.01,-0.01,0.07
1159,Frontcrawl,445714.0,-91.15,-5.29,25.29,-102.69,0.07,0.47,0.79,0.06,0.0,-0.0,-0.01,0.07
1160,Frontcrawl,445724.0,-91.36,-5.38,26.11,-102.92,0.09,0.5,0.81,0.07,-0.02,-0.0,-0.01,0.07
1161,Frontcrawl,445734.0,-91.75,-5.66,27.11,-105.88,0.06,0.55,0.82,0.08,-0.05,-0.01,-0.01,0.06
1162,Frontcrawl,445744.0,-92.09,-5.69,28.13,-106.16,0.05,0.5,0.75,0.09,-0.02,-0.01,-0.01,0.06
1163,Frontcrawl,445754.0,-92.38,-5.61,29.13,-106.37,0.12,0.57,0.78,0.08,-0.0,-0.02,-0.01,0.06
1164,Frontcrawl,445764.0,-92.77,-5.64,30.1,-106.66,-0.01,0.58,0.76,0.08,-0.03,-0.01,-0.01,0.06
1165,Frontcrawl,445774.0,-93.13,-5.73,30.9,-106.94,0.09,0.48,0.81,0.08,-0.03,-0.01,-0.01,0.06
1166,Frontcrawl,445784.0,-93.64,-5.88,31.78,-118.4,0.09,0.45,0.75,0.09,-0.04,-0.01,-0.02,0.05
1167,Frontcrawl,445794.0,-94.09,-5.83,32.69,-118.73,-0.01,0.43,0.79,0.1,-0.03,-0.01,-0.02,0.05
1168,Frontcrawl,445804.0,-94.39,-5.64,33.47,-118.95,-0.03,0.43,0.92,0.1,-0.01,-0.01,-0.02,0.05
1169,Frontcrawl,445814.0,-94.59,-5.37,34.31,-119.14,0.07,0.56,0.9,0.09,0.01,-0.01,-0.02,0.05
1170,Frontcrawl,445824.0,-94.65,-5.17,35.22,-119.41,0.16,0.75,0.83,0.08,0.02,-0.0,-0.02,0.05
1171,Frontcrawl,445834.0,-94.66,-4.92,36.08,-124.36,0.05,0.89,0.84,0.07,0.02,0.0,-0.02,0.03
1172,Frontcrawl,445844.0,-94.74,-4.89,36.9,-124.67,0.07,1.01,0.78,0.07,-0.0,0.01,-0.02,0.03
1173,Frontcrawl,445854.0,-94.88,-5.05,37.67,-125.05,0.14,1.05,0.71,0.06,-0.02,0.01,-0.02,0.03
1174,Frontcrawl,445864.0,-95.03,-5.24,38.42,-125.46,0.15,1.05,0.73,0.06,-0.02,0.01,-0.02,0.03
1175,Frontcrawl,445874.0,-95.14,-5.4,39.07,-125.81,0.16,1.02,0.69,0.05,-0.01,0.02,-0.02,0.03
1176,Frontcrawl,445884.0,-95.17,-5.41,39.58,-131.7,0.13,0.97,0.67,0.04,0.0,0.02,-0.02,0.03
1177,Frontcrawl,445894.0,-95.15,-5.32,39.89,-131.81,0.15,0.91,0.72,0.02,0.01,0.01,-0.02,0.03
1178,Frontcrawl,445904.0,-95.09,-5.21,40.02,-131.83,0.19,0.93,0.77,0.01,0.02,0.02,-0.02,0.03
1179,Frontcrawl,445914.0,-94.98,-5.1,39.99,-131.77,0.19,0.95,0.8,-0.01,0.02,0.02,-0.02,0.03
1180,Frontcrawl,445924.0,-94.87,-5.08,39.85,-131.69,0.21,0.96,0.75,-0.02,0.02,0.02,-0.02,0.03
1181,Frontcrawl,445934.0,-94.76,-5.19,39.63,-128.23,0.25,1.0,0.68,-0.04,0.01,0.03,-0.01,0.02
1182,Frontcrawl,445944.0,-94.62,-5.33,39.26,-128.13,0.28,0.97,0.74,-0.05,0.01,0.03,-0.01,0.02
1183,Frontcrawl,445954.0,-94.43,-5.45,38.76,-127.99,0.33,0.92,0.72,-0.06,0.02,0.03,-0.01,0.02
1184,Frontcrawl,445964.0,-94.11,-5.39,38.23,-127.76,0.38,0.92,0.76,-0.06,0.04,0.03,-0.01,0.02
1185,Frontcrawl,445974.0,-93.75,-5.22,37.62,-127.48,0.39,0.92,0.77,-0.07,0.05,0.03,-0.01,0.02
1186,Frontcrawl,445984.0,-93.32,-5.04,36.9,-106.35,0.33,0.93,0.72,-0.09,0.05,0.02,-0.01,0.04
1187,Frontcrawl,445994.0,-92.92,-4.81,36.06,-105.99,0.28,0.96,0.65,-0.1,0.05,0.02,-0.01,0.04
1188,Frontcrawl,446004.0,-92.53,-4.55,35.13,-105.62,0.26,0.98,0.62,-0.11,0.05,0.02,-0.01,0.04
