,Label,Time,Yaw,Pitch,Roll,Heading,Ax,Ay,Az,gx,gy,gz,mx,my
600,3,329174.0,-130.69,7.44,-159.97,-125.85,-0.12,-0.35,-0.95,-0.06,-0.0,-0.01,-0.06,-0.04
601,3,329184.0,-130.56,7.47,-160.56,-124.06,-0.12,-0.36,-0.93,-0.06,-0.0,-0.01,-0.06,-0.05
602,3,329194.0,-130.42,7.53,-161.14,-124.6,-0.13,-0.36,-0.93,-0.06,-0.01,-0.01,-0.06,-0.05
603,3,329204.0,-130.28,7.62,-161.75,-125.22,-0.16,-0.34,-0.93,-0.06,-0.01,-0.01,-0.06,-0.05
604,3,329214.0,-130.16,7.74,-162.39,-125.91,-0.18,-0.3,-0.92,-0.07,-0.01,-0.01,-0.06,-0.05
605,3,329224.0,-130.08,7.91,-163.08,-126.71,-0.2,-0.29,-0.9,-0.07,-0.01,-0.0,-0.06,-0.05
606,3,329234.0,-130.01,8.13,-163.79,-125.37,-0.24,-0.3,-0.91,-0.07,-0.01,-0.0,-0.06,-0.06
607,3,329244.0,-129.93,8.38,-164.54,-126.3,-0.23,-0.26,-0.95,-0.07,-0.02,-0.0,-0.06,-0.06
608,3,329254.0,-129.86,8.6,-165.32,-127.25,-0.19,-0.19,-1.0,-0.07,-0.02,-0.0,-0.06,-0.06
609,3,329264.0,-129.83,8.82,-166.07,-128.2,-0.19,-0.18,-1.02,-0.07,-0.02,0.0,-0.06,-0.06
610,3,329274.0,-129.8,9.05,-166.76,-129.11,-0.18,-0.2,-1.0,-0.06,-0.02,0.0,-0.06,-0.06
611,3,329284.0,-129.76,9.3,-167.4,-127.6,-0.18,-0.22,-0.99,-0.06,-0.02,0.0,-0.06,-0.07
612,3,329294.0,-129.73,9.6,-167.99,-128.49,-0.2,-0.22,-0.99,-0.06,-0.03,0.0,-0.06,-0.07
613,3,329304.0,-129.72,9.9,-168.55,-129.38,-0.22,-0.18,-0.97,-0.05,-0.02,0.0,-0.06,-0.07
614,3,329314.0,-129.74,10.18,-169.11,-130.24,-0.21,-0.13,-0.95,-0.05,-0.02,0.01,-0.06,-0.07
615,3,329324.0,-129.8,10.44,-169.67,-131.1,-0.2,-0.09,-0.9,-0.05,-0.02,0.01,-0.06,-0.07
616,3,329334.0,-129.89,10.71,-170.28,-130.89,-0.2,-0.05,-0.84,-0.05,-0.02,0.01,-0.06,-0.07
617,3,329344.0,-130.03,11.02,-170.92,-131.89,-0.23,-0.06,-0.84,-0.05,-0.02,0.01,-0.06,-0.07
618,3,329354.0,-130.2,11.31,-171.6,-132.93,-0.25,-0.08,-0.87,-0.06,-0.02,0.02,-0.06,-0.07
619,3,329364.0,-130.4,11.57,-172.3,-133.98,-0.26,-0.08,-0.9,-0.06,-0.02,0.02,-0.06,-0.07
620,3,329374.0,-130.59,11.8,-172.98,-135.01,-0.25,-0.1,-0.93,-0.06,-0.02,0.02,-0.06,-0.07
621,3,329384.0,-130.76,12.04,-173.61,-133.79,-0.27,-0.12,-0.95,-0.06,-0.02,0.02,-0.06,-0.08
622,3,329394.0,-130.92,12.29,-174.18,-134.69,-0.28,-0.12,-0.96,-0.06,-0.02,0.02,-0.06,-0.08
623,3,329404.0,-131.06,12.54,-174.68,-135.52,-0.28,-0.11,-0.96,-0.05,-0.02,0.02,-0.06,-0.08
624,3,329414.0,-131.19,12.79,-175.11,-136.26,-0.27,-0.12,-0.96,-0.04,-0.02,0.01,-0.06,-0.08
625,3,329424.0,-131.33,13.03,-175.48,-136.94,-0.28,-0.13,-0.96,-0.04,-0.02,0.01,-0.06,-0.08
626,3,329434.0,-131.48,13.26,-175.84,-138.23,-0.28,-0.09,-0.93,-0.04,-0.02,0.02,-0.06,-0.08
627,3,329444.0,-131.67,13.46,-176.25,-138.93,-0.25,-0.02,-0.9,-0.03,-0.02,0.02,-0.06,-0.08
628,3,329454.0,-131.91,13.63,-176.74,-139.69,-0.23,0.03,-0.9,-0.04,-0.02,0.02,-0.06,-0.08
629,3,329464.0,-132.21,13.77,-177.33,-140.59,-0.23,0.09,-0.91,-0.04,-0.01,0.03,-0.06,-0.08
630,3,329474.0,-132.59,13.92,-178.03,-141.65,-0.25,0.12,-0.89,-0.05,-0.01,0.03,-0.06,-0.08
631,3,329484.0,-132.99,14.08,-178.81,-141.73,-0.29,0.11,-0.88,-0.06,-0.01,0.03,-0.05,-0.08
632,3,329494.0,-133.42,14.19,-179.67,-143.07,-0.3,0.11,-0.84,-0.07,-0.0,0.04,-0.05,-0.08
633,3,329504.0,-133.85,14.22,179.41,-144.46,-0.32,0.1,-0.91,-0.07,0.0,0.04,-0.05,-0.08
634,3,329514.0,-134.27,14.15,178.47,-145.84,-0.31,0.11,-1.05,-0.08,0.01,0.04,-0.05,-0.08
635,3,329524.0,-134.67,14.04,177.53,-147.24,-0.28,0.16,-1.07,-0.08,0.01,0.03,-0.05,-0.08
636,3,329534.0,-135.03,13.88,176.58,-146.9,-0.24,0.13,-1.03,-0.08,0.01,0.03,-0.06,-0.08
637,3,329544.0,-135.38,13.58,175.56,-148.19,-0.21,0.12,-0.96,-0.09,0.02,0.03,-0.06,-0.08
638,3,329554.0,-135.7,13.17,174.48,-149.54,-0.22,0.12,-0.96,-0.1,0.03,0.03,-0.06,-0.08
639,3,329564.0,-135.97,12.67,173.42,-150.85,-0.18,0.14,-0.98,-0.1,0.04,0.03,-0.06,-0.08
640,3,329574.0,-136.19,12.09,172.41,-152.09,-0.08,0.2,-0.96,-0.09,0.04,0.02,-0.06,-0.08
641,3,329584.0,-136.37,11.45,171.4,-153.8,-0.02,0.26,-0.96,-0.09,0.04,0.02,-0.06,-0.08
642,3,329594.0,-136.5,10.74,170.42,-154.96,0.03,0.25,-1.0,-0.09,0.05,0.02,-0.06,-0.08
643,3,329604.0,-136.59,10.0,169.6,-155.88,0.07,0.2,-1.03,-0.08,0.05,0.01,-0.06,-0.08
644,3,329614.0,-136.67,9.27,168.89,-156.66,0.1,0.21,-1.01,-0.07,0.05,0.01,-0.06,-0.08
645,3,329624.0,-136.78,8.62,168.19,-157.52,0.1,0.25,-1.01,-0.07,0.04,0.02,-0.06,-0.08
646,3,329634.0,-136.91,8.04,167.4,-144.95,0.11,0.33,-1.06,-0.07,0.03,0.02,-0.07,-0.11
647,3,329644.0,-137.05,7.53,166.49,-145.85,0.12,0.44,-1.08,-0.08,0.02,0.02,-0.07,-0.11
648,3,329654.0,-137.2,7.14,165.49,-147.06,0.1,0.49,-1.09,-0.08,0.01,0.02,-0.07,-0.11
649,3,329664.0,-137.35,6.89,164.43,-148.56,-0.01,0.47,-1.11,-0.09,0.01,0.01,-0.07,-0.11
650,3,329674.0,-137.47,6.75,163.39,-150.22,-0.1,0.42,-1.09,-0.1,0.01,0.01,-0.07,-0.11
651,3,329684.0,-137.56,6.7,162.41,-161.48,-0.17,0.37,-1.03,-0.1,0.0,0.01,-0.06,-0.08
652,3,329694.0,-137.61,6.68,161.5,-163.31,-0.21,0.35,-1.03,-0.1,0.0,0.0,-0.06,-0.08
653,3,329704.0,-137.59,6.67,160.71,-164.92,-0.23,0.34,-1.01,-0.09,0.01,-0.0,-0.06,-0.08
654,3,329714.0,-137.52,6.64,160.03,-166.31,-0.25,0.36,-0.97,-0.08,0.01,-0.01,-0.06,-0.08
655,3,329724.0,-137.43,6.58,159.41,-167.59,-0.24,0.37,-0.97,-0.07,0.02,-0.01,-0.06,-0.08
656,3,329734.0,-137.37,6.52,158.83,-167.21,-0.22,0.37,-0.98,-0.07,0.01,-0.01,-0.07,-0.08
657,3,329744.0,-137.34,6.43,158.27,-168.31,-0.16,0.39,-1.0,-0.07,0.01,-0.0,-0.07,-0.08
658,3,329754.0,-137.31,6.3,157.78,-169.26,-0.13,0.39,-1.02,-0.06,0.01,-0.0,-0.07,-0.08
659,3,329764.0,-137.24,6.16,157.42,-169.96,-0.15,0.36,-1.0,-0.05,0.02,-0.0,-0.07,-0.08
660,3,329774.0,-137.14,6.02,157.21,-170.33,-0.18,0.33,-0.97,-0.04,0.02,-0.01,-0.07,-0.08
661,3,329784.0,-137.0,5.88,157.11,-167.53,-0.18,0.33,-0.9,-0.02,0.02,-0.01,-0.07,-0.09
662,3,329794.0,-136.85,5.74,157.03,-167.63,-0.17,0.38,-0.85,-0.02,0.02,-0.01,-0.07,-0.09
663,3,329804.0,-136.71,5.59,156.99,-167.65,-0.15,0.41,-0.87,-0.01,0.02,-0.01,-0.07,-0.09
664,3,329814.0,-136.59,5.43,156.96,-167.64,-0.14,0.44,-0.82,-0.0,0.02,-0.01,-0.07,-0.09
665,3,329824.0,-136.47,5.25,156.94,-167.05,-0.14,0.43,-0.79,-0.0,0.02,-0.01,-0.06,-0.08
666,3,329834.0,-136.35,5.03,156.93,-166.98,-0.12,0.43,-0.8,-0.0,0.03,-0.01,-0.06,-0.08
667,3,329844.0,-136.25,4.78,156.97,-166.77,-0.08,0.41,-0.82,-0.0,0.02,-0.01,-0.06,-0.08
668,3,329854.0,-136.17,4.54,157.11,-166.37,-0.07,0.37,-0.85,0.01,0.02,-0.0,-0.06,-0.08
669,3,329864.0,-136.11,4.35,157.33,-165.8,-0.06,0.36,-0.88,0.01,0.02,-0.0,-0.06,-0.08
670,3,329874.0,-136.07,4.24,157.6,-166.03,-0.07,0.37,-0.91,0.02,0.01,-0.0,-0.07,-0.08
671,3,329884.0,-136.05,4.17,157.87,-165.45,-0.09,0.42,-0.91,0.02,0.01,-0.0,-0.07,-0.08
672,3,329894.0,-136.04,4.14,158.1,-164.95,-0.11,0.47,-0.92,0.02,0.0,-0.0,-0.07,-0.08
673,3,329904.0,-136.04,4.11,158.28,-164.58,-0.14,0.53,-0.9,0.02,0.01,-0.0,-0.07,-0.08
674,3,329914.0,-136.06,4.03,158.43,-164.23,-0.12,0.52,-0.86,0.02,0.01,-0.0,-0.07,-0.08
675,3,329924.0,-136.09,3.9,158.58,-163.2,-0.09,0.48,-0.84,0.02,0.01,0.0,-0.06,-0.08
676,3,329934.0,-136.13,3.73,158.71,-162.82,-0.06,0.44,-0.83,0.02,0.01,0.0,-0.06,-0.08
677,3,329944.0,-136.18,3.53,158.84,-162.41,-0.05,0.4,-0.82,0.01,0.01,0.01,-0.06,-0.08
678,3,329954.0,-136.24,3.32,159.01,-161.91,-0.03,0.39,-0.83,0.02,0.01,0.01,-0.06,-0.08
679,3,329964.0,-136.31,3.12,159.24,-161.3,-0.02,0.4,-0.86,0.02,0.01,0.01,-0.06,-0.08
680,3,329974.0,-136.42,2.95,159.52,-163.33,-0.03,0.38,-0.88,0.03,0.01,0.01,-0.06,-0.08
681,3,329984.0,-136.58,2.82,159.84,-162.6,-0.03,0.36,-0.92,0.03,0.0,0.01,-0.06,-0.08
682,3,329994.0,-136.75,2.7,160.13,-161.9,-0.03,0.38,-0.94,0.03,0.0,0.02,-0.06,-0.08
683,3,330004.0,-136.93,2.55,160.4,-161.22,-0.04,0.39,-0.96,0.03,0.0,0.02,-0.06,-0.08
684,3,330014.0,-137.07,2.38,160.69,-160.5,-0.04,0.39,-0.96,0.03,0.01,0.01,-0.06,-0.08
685,3,330024.0,-137.2,2.19,161.0,-162.04,-0.03,0.39,-0.92,0.03,0.01,0.01,-0.06,-0.08
686,3,330034.0,-137.33,1.99,161.3,-161.27,-0.02,0.36,-0.89,0.03,0.01,0.01,-0.06,-0.08
687,3,330044.0,-137.45,1.76,161.61,-160.46,-0.01,0.33,-0.87,0.03,0.01,0.01,-0.06,-0.08
688,3,330054.0,-137.58,1.51,161.92,-159.63,-0.01,0.32,-0.84,0.03,0.01,0.02,-0.06,-0.08
689,3,330064.0,-137.73,1.28,162.27,-158.72,-0.02,0.26,-0.81,0.03,0.01,0.02,-0.06,-0.08
690,3,330074.0,-137.88,1.07,162.65,-162.6,-0.02,0.25,-0.84,0.03,0.01,0.02,-0.07,-0.07
691,3,330084.0,-138.04,0.84,163.05,-161.57,-0.01,0.26,-0.89,0.03,0.01,0.02,-0.07,-0.07
692,3,330094.0,-138.21,0.62,163.45,-160.53,0.01,0.28,-0.94,0.03,0.01,0.02,-0.07,-0.07
693,3,330104.0,-138.37,0.4,163.83,-159.54,0.01,0.31,-1.0,0.03,0.01,0.02,-0.07,-0.07
694,3,330114.0,-138.55,0.17,164.15,-158.63,0.03,0.29,-1.0,0.03,0.01,0.02,-0.07,-0.07
695,3,330124.0,-138.75,-0.1,164.42,-158.38,0.05,0.25,-0.99,0.02,0.01,0.02,-0.06,-0.07
696,3,330134.0,-138.95,-0.38,164.64,-157.65,0.05,0.21,-0.96,0.01,0.02,0.02,-0.06,-0.07
697,3,330144.0,-139.14,-0.65,164.86,-156.92,0.05,0.18,-0.93,0.01,0.02,0.02,-0.06,-0.07
698,3,330154.0,-139.31,-0.89,165.1,-156.18,0.06,0.16,-0.9,0.01,0.01,0.02,-0.06,-0.07
699,3,330164.0,-139.48,-1.1,165.34,-155.47,0.07,0.17,-0.89,0.01,0.01,0.02,-0.06,-0.07
700,3,330174.0,-139.64,-1.28,165.54,-146.42,0.09,0.21,-0.91,0.01,0.01,0.02,-0.06,-0.08
701,3,330184.0,-139.82,-1.44,165.74,-145.85,0.1,0.26,-0.94,0.02,0.0,0.02,-0.06,-0.08
702,3,330194.0,-140.02,-1.53,165.94,-145.35,0.06,0.29,-0.95,0.02,0.0,0.02,-0.06,-0.08
703,3,330204.0,-140.26,-1.59,166.15,-144.88,0.05,0.28,-0.98,0.02,-0.0,0.02,-0.06,-0.08
704,3,330214.0,-140.53,-1.65,166.37,-144.4,0.06,0.25,-0.99,0.02,-0.0,0.03,-0.06,-0.08
705,3,330224.0,-140.83,-1.7,166.64,-157.21,0.05,0.2,-0.98,0.02,-0.01,0.03,-0.06,-0.06
706,3,330234.0,-141.13,-1.71,166.94,-156.51,0.02,0.15,-0.97,0.02,-0.01,0.03,-0.06,-0.06
707,3,330244.0,-141.42,-1.69,167.27,-155.81,0.01,0.15,-0.99,0.02,-0.01,0.03,-0.06,-0.06
708,3,330254.0,-141.68,-1.65,167.62,-155.07,0.02,0.17,-0.99,0.03,-0.01,0.02,-0.06,-0.06
709,3,330264.0,-141.95,-1.57,168.0,-154.32,0.03,0.19,-0.97,0.03,-0.01,0.02,-0.06,-0.06
710,3,330274.0,-142.25,-1.49,168.42,-158.82,0.04,0.2,-0.99,0.04,-0.02,0.02,-0.07,-0.05
711,3,330284.0,-142.57,-1.4,168.85,-158.01,0.03,0.22,-1.01,0.04,-0.02,0.03,-0.07,-0.05
712,3,330294.0,-142.9,-1.33,169.26,-157.24,0.02,0.21,-0.96,0.04,-0.01,0.03,-0.07,-0.05
713,3,330304.0,-143.23,-1.3,169.61,-156.56,-0.0,0.22,-0.93,0.03,-0.01,0.03,-0.07,-0.05
714,3,330314.0,-143.53,-1.31,169.9,-155.98,-0.01,0.24,-0.9,0.03,-0.0,0.03,-0.07,-0.05
715,3,330324.0,-143.84,-1.34,170.16,-157.63,0.0,0.25,-0.89,0.03,-0.0,0.03,-0.07,-0.05
716,3,330334.0,-144.13,-1.37,170.38,-157.14,0.01,0.25,-0.92,0.03,-0.0,0.03,-0.07,-0.05
717,3,330344.0,-144.42,-1.34,170.56,-156.81,0.01,0.25,-0.95,0.02,-0.01,0.03,-0.07,-0.05
718,3,330354.0,-144.71,-1.23,170.7,-156.61,0.0,0.26,-0.97,0.02,-0.02,0.02,-0.07,-0.05
719,3,330364.0,-144.98,-1.07,170.82,-156.51,-0.02,0.28,-0.99,0.02,-0.02,0.02,-0.07,-0.05
720,3,330374.0,-145.25,-0.89,170.94,-160.7,-0.08,0.29,-1.03,0.02,-0.01,0.02,-0.07,-0.05
721,3,330384.0,-145.49,-0.72,171.08,-160.54,-0.09,0.29,-1.05,0.02,-0.01,0.02,-0.07,-0.05
722,3,330394.0,-145.74,-0.54,171.25,-160.33,-0.09,0.27,-1.02,0.02,-0.01,0.02,-0.07,-0.05
723,3,330404.0,-145.98,-0.39,171.39,-160.14,-0.1,0.25,-0.98,0.02,-0.01,0.02,-0.07,-0.05
724,3,330414.0,-146.17,-0.26,171.54,-159.94,-0.08,0.23,-0.99,0.02,-0.01,0.02,-0.07,-0.05
725,3,330424.0,-146.34,-0.12,171.75,-161.85,-0.07,0.23,-1.0,0.02,-0.01,0.01,-0.07,-0.04
726,3,330434.0,-146.47,0.06,172.01,-161.45,-0.07,0.22,-1.02,0.03,-0.02,0.01,-0.07,-0.04
727,3,330444.0,-146.58,0.31,172.3,-161.04,-0.08,0.19,-1.01,0.03,-0.02,0.01,-0.07,-0.04
728,3,330454.0,-146.62,0.58,172.59,-160.66,-0.09,0.18,-0.96,0.03,-0.02,-0.0,-0.07,-0.04
729,3,330464.0,-146.64,0.87,172.86,-160.35,-0.09,0.19,-0.95,0.03,-0.02,-0.0,-0.07,-0.04
730,3,330474.0,-146.65,1.21,173.12,-161.79,-0.08,0.2,-0.95,0.03,-0.03,-0.0,-0.07,-0.04
731,3,330484.0,-146.68,1.6,173.36,-161.55,-0.09,0.2,-0.95,0.03,-0.03,-0.0,-0.07,-0.04
732,3,330494.0,-146.7,2.0,173.6,-161.35,-0.09,0.2,-0.96,0.03,-0.04,-0.0,-0.07,-0.04
733,3,330504.0,-146.71,2.38,173.85,-161.11,-0.12,0.21,-0.95,0.03,-0.03,-0.01,-0.07,-0.04
734,3,330514.0,-146.7,2.74,174.12,-160.83,-0.14,0.19,-0.95,0.03,-0.03,-0.01,-0.07,-0.04
735,3,330524.0,-146.68,3.11,174.38,-158.26,-0.16,0.18,-0.95,0.03,-0.03,-0.01,-0.06,-0.04
736,3,330534.0,-146.64,3.44,174.63,-158.04,-0.17,0.17,-0.96,0.03,-0.02,-0.01,-0.06,-0.04
737,3,330544.0,-146.58,3.74,174.89,-157.78,-0.17,0.16,-0.95,0.03,-0.02,-0.01,-0.06,-0.04
738,3,330554.0,-146.5,3.96,175.19,-157.39,-0.16,0.12,-0.94,0.03,-0.01,-0.01,-0.06,-0.04
739,3,330564.0,-146.41,4.12,175.51,-156.93,-0.15,0.08,-0.93,0.03,-0.01,-0.01,-0.06,-0.04
740,3,330574.0,-146.3,4.26,175.83,-154.0,-0.13,0.06,-0.95,0.03,-0.01,-0.01,-0.06,-0.05
741,3,330584.0,-146.18,4.42,176.13,-153.6,-0.13,0.03,-0.97,0.02,-0.01,-0.01,-0.06,-0.05
742,3,330594.0,-146.05,4.6,176.43,-153.22,-0.14,-0.0,-0.98,0.02,-0.01,-0.01,-0.06,-0.05
743,3,330604.0,-145.91,4.77,176.72,-152.86,-0.16,-0.01,-0.97,0.02,-0.01,-0.02,-0.06,-0.05
744,3,330614.0,-145.77,4.93,177.02,-152.49,-0.16,-0.01,-0.96,0.02,-0.01,-0.02,-0.06,-0.05
745,3,330624.0,-145.63,5.1,177.36,-156.13,-0.17,-0.02,-0.92,0.02,-0.01,-0.02,-0.06,-0.04
746,3,330634.0,-145.5,5.28,177.74,-155.62,-0.17,-0.02,-0.89,0.03,-0.01,-0.01,-0.06,-0.04
747,3,330644.0,-145.36,5.47,178.16,-155.05,-0.18,-0.02,-0.86,0.03,-0.01,-0.02,-0.06,-0.04
748,3,330654.0,-145.23,5.65,178.61,-154.44,-0.18,-0.03,-0.85,0.03,-0.01,-0.01,-0.06,-0.04
749,3,330664.0,-145.08,5.83,179.11,-153.76,-0.17,-0.04,-0.85,0.04,-0.01,-0.02,-0.06,-0.04
750,3,330674.0,-144.93,6.01,179.7,-151.84,-0.18,-0.09,-0.85,0.04,-0.01,-0.02,-0.06,-0.04
751,3,330684.0,-144.76,6.19,-179.65,-150.96,-0.21,-0.13,-0.86,0.05,-0.01,-0.02,-0.06,-0.04
752,3,330694.0,-144.6,6.4,-179.02,-150.15,-0.21,-0.13,-0.89,0.05,-0.01,-0.02,-0.06,-0.04
753,3,330704.0,-144.44,6.62,-178.44,-149.45,-0.21,-0.09,-0.89,0.05,-0.01,-0.02,-0.06,-0.04
754,3,330714.0,-144.3,6.85,-177.88,-148.81,-0.24,-0.05,-0.88,0.05,-0.01,-0.01,-0.06,-0.04
755,3,330724.0,-144.19,7.04,-177.41,-148.08,-0.24,0.0,-0.88,0.05,-0.01,-0.01,-0.06,-0.04
756,3,330734.0,-144.13,7.09,-177.05,-147.6,-0.17,-0.02,-0.91,0.04,-0.0,-0.01,-0.06,-0.04
757,3,330744.0,-144.08,6.98,-176.72,-147.03,-0.12,-0.07,-0.94,0.03,0.01,-0.01,-0.06,-0.04
758,3,330754.0,-144.01,6.74,-176.29,-146.19,-0.11,-0.15,-0.94,0.03,0.02,-0.01,-0.06,-0.04
759,3,330764.0,-143.88,6.39,-175.77,-145.16,-0.09,-0.19,-0.96,0.04,0.03,-0.01,-0.06,-0.04
760,3,330774.0,-143.75,5.93,-175.23,-144.38,-0.03,-0.19,-0.96,0.04,0.04,-0.02,-0.06,-0.04
761,3,330784.0,-143.65,5.34,-174.76,-143.19,0.09,-0.22,-0.97,0.03,0.04,-0.01,-0.06,-0.04
762,3,330794.0,-143.6,4.62,-174.43,-142.05,0.17,-0.16,-1.04,0.03,0.05,-0.01,-0.06,-0.04
763,3,330804.0,-143.61,3.86,-174.16,-140.92,0.22,-0.09,-1.08,0.03,0.05,-0.0,-0.06,-0.04
764,3,330814.0,-143.61,3.14,-173.92,-139.42,0.28,-0.02,-1.09,0.03,0.04,-0.0,-0.06,-0.04
765,3,330824.0,-143.61,2.51,-173.72,-138.49,0.33,0.05,-1.11,0.03,0.03,-0.0,-0.06,-0.04
766,3,330834.0,-143.62,2.04,-173.52,-137.71,0.4,-0.03,-1.17,0.03,0.02,0.0,-0.06,-0.04
767,3,330844.0,-143.67,1.79,-173.18,-137.0,0.38,-0.31,-1.23,0.02,-0.0,0.01,-0.06,-0.04
768,3,330854.0,-143.71,1.72,-172.58,-136.19,0.28,-0.51,-1.25,0.04,-0.01,0.01,-0.06,-0.04
769,3,330864.0,-143.69,1.82,-171.71,-135.3,0.19,-0.63,-1.21,0.06,-0.02,0.0,-0.06,-0.04
770,3,330874.0,-143.61,2.02,-170.67,-134.34,0.11,-0.65,-1.17,0.07,-0.03,-0.0,-0.06,-0.04
771,3,330884.0,-143.45,2.25,-169.42,-133.24,0.04,-0.56,-1.13,0.1,-0.03,-0.01,-0.06,-0.04
772,3,330894.0,-143.27,2.47,-168.03,-132.05,-0.1,-0.43,-1.1,0.12,-0.02,-0.01,-0.06,-0.04
773,3,330904.0,-143.11,2.68,-166.79,-131.07,-0.19,-0.25,-1.05,0.13,-0.01,-0.01,-0.06,-0.04
774,3,330914.0,-143.0,2.89,-165.71,-128.93,-0.23,-0.12,-1.01,0.12,-0.0,-0.01,-0.06,-0.04
775,3,330924.0,-142.96,3.13,-164.75,-128.34,-0.25,-0.07,-0.93,0.11,-0.0,-0.0,-0.06,-0.04
776,3,330934.0,-142.92,3.38,-163.89,-127.87,-0.23,-0.1,-1.03,0.1,-0.01,0.0,-0.06,-0.04
777,3,330944.0,-142.89,3.62,-163.18,-127.53,-0.18,-0.13,-1.07,0.09,-0.01,0.0,-0.06,-0.04
778,3,330954.0,-142.87,3.81,-162.58,-127.23,-0.19,-0.17,-1.05,0.08,-0.0,0.0,-0.06,-0.04
779,3,330964.0,-142.87,3.91,-162.08,-125.06,-0.16,-0.21,-1.1,0.07,0.0,0.0,-0.05,-0.04
780,3,330974.0,-142.87,3.92,-161.6,-124.73,-0.1,-0.24,-1.04,0.06,0.01,0.0,-0.05,-0.04
781,3,330984.0,-142.9,3.9,-161.11,-124.35,-0.08,-0.28,-0.97,0.06,0.01,0.0,-0.05,-0.04
782,3,330994.0,-142.92,3.9,-160.65,-124.03,-0.09,-0.32,-0.95,0.05,0.01,0.01,-0.05,-0.04
783,3,331004.0,-142.94,3.94,-160.21,-123.77,-0.11,-0.37,-0.94,0.05,0.01,0.01,-0.05,-0.04
784,3,331014.0,-142.92,3.99,-159.85,-119.23,-0.11,-0.35,-0.94,0.04,0.01,0.0,-0.04,-0.05
785,3,331024.0,-142.89,4.07,-159.55,-119.13,-0.12,-0.33,-0.93,0.04,0.01,0.0,-0.04,-0.05
786,3,331034.0,-142.85,4.21,-159.27,-119.1,-0.12,-0.32,-0.92,0.04,0.0,0.0,-0.04,-0.05
787,3,331044.0,-142.83,4.38,-159.01,-119.1,-0.12,-0.33,-0.94,0.04,-0.0,0.01,-0.04,-0.05
788,3,331054.0,-142.82,4.56,-158.78,-119.13,-0.13,-0.35,-0.94,0.03,-0.0,0.01,-0.04,-0.05
789,3,331064.0,-142.86,4.73,-158.57,-121.76,-0.16,-0.35,-0.94,0.03,0.0,0.01,-0.05,-0.04
790,3,331074.0,-142.9,4.95,-158.35,-121.82,-0.18,-0.38,-0.94,0.03,-0.0,0.01,-0.05,-0.04
791,3,331084.0,-142.92,5.21,-158.09,-121.89,-0.2,-0.41,-0.92,0.03,-0.0,0.01,-0.05,-0.04
792,3,331094.0,-142.93,5.46,-157.82,-121.94,-0.18,-0.44,-0.92,0.03,-0.0,0.01,-0.05,-0.04
793,3,331104.0,-142.94,5.7,-157.55,-121.98,-0.16,-0.44,-0.91,0.03,-0.01,0.01,-0.05,-0.04
794,3,331114.0,-142.95,5.91,-157.33,-123.63,-0.13,-0.4,-0.91,0.03,-0.01,0.01,-0.05,-0.04
795,3,331124.0,-142.95,6.1,-157.16,-123.69,-0.1,-0.37,-0.92,0.02,-0.01,0.01,-0.05,-0.04
796,3,331134.0,-142.96,6.29,-157.03,-123.76,-0.09,-0.36,-0.94,0.02,-0.01,0.01,-0.05,-0.04
797,3,331144.0,-142.98,6.49,-156.87,-123.82,-0.11,-0.37,-0.94,0.02,-0.01,0.01,-0.05,-0.04
798,3,331154.0,-143.03,6.69,-156.69,-123.87,-0.14,-0.38,-0.92,0.03,-0.01,0.02,-0.05,-0.04
799,3,331164.0,-143.07,6.9,-156.49,-122.37,-0.14,-0.39,-0.9,0.03,-0.01,0.02,-0.04,-0.04
800,3,331174.0,-143.13,7.1,-156.31,-122.42,-0.14,-0.39,-0.88,0.03,-0.0,0.02,-0.04,-0.04
801,3,331184.0,-143.2,7.28,-156.19,-122.5,-0.14,-0.39,-0.86,0.02,-0.0,0.02,-0.04,-0.04
802,3,331194.0,-143.24,7.46,-156.14,-122.62,-0.14,-0.4,-0.86,0.01,-0.0,0.01,-0.04,-0.04
803,3,331204.0,-143.22,7.64,-156.08,-122.74,-0.15,-0.44,-0.86,0.01,-0.0,0.01,-0.04,-0.04
804,3,331214.0,-143.13,7.83,-156.04,-122.42,-0.14,-0.47,-0.87,0.0,-0.01,0.01,-0.05,-0.04
805,3,331224.0,-142.99,7.98,-156.03,-122.54,-0.13,-0.48,-0.89,-0.0,-0.01,0.0,-0.05,-0.04
806,3,331234.0,-142.83,8.1,-156.06,-122.65,-0.1,-0.49,-0.9,-0.0,-0.01,-0.0,-0.05,-0.04
807,3,331244.0,-142.66,8.21,-156.08,-122.76,-0.1,-0.5,-0.91,-0.01,-0.01,-0.0,-0.05,-0.04
808,3,331254.0,-142.49,8.32,-156.11,-122.87,-0.11,-0.5,-0.92,-0.01,-0.01,-0.0,-0.05,-0.04
809,3,331264.0,-142.32,8.43,-156.14,-121.71,-0.12,-0.5,-0.92,-0.01,-0.01,-0.0,-0.04,-0.04
810,3,331274.0,-142.17,8.52,-156.21,-121.82,-0.12,-0.46,-0.91,-0.01,-0.01,-0.0,-0.04,-0.04
811,3,331284.0,-142.03,8.58,-156.28,-121.92,-0.09,-0.43,-0.87,-0.01,-0.01,-0.0,-0.04,-0.04
812,3,331294.0,-141.89,8.64,-156.32,-122.0,-0.07,-0.4,-0.85,-0.0,-0.01,-0.0,-0.04,-0.04
813,3,331304.0,-141.75,8.7,-156.39,-122.1,-0.07,-0.38,-0.83,-0.0,-0.01,-0.0,-0.04,-0.04
